"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","CTA|EE","Biomass","88.30"
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","CTA|EE","Biomass","82.20"
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","CTA|EE","Biomass","82.30"
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","CTA|EE","Biomass","79.50"
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","CTA|EE","Biomass","77.60"
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","CTA|EE","Biomass","77.90"
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","CTA|EE","Biomass","77.60"
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","CTA|EE","Biomass","77.50"
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","CTA|EE","Biomass","78.20"
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","CTA|EE","Biomass","78.60"
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","CTA|EE","Biomass","79.90"
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","CTA|EE","Biomass","81.00"
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","CTA|EE","Biomass","81.80"
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","CTA|EE","Biomass","83.40"
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","CTA|EE","Biomass","81.10"
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","CTA|EE","Biomass","82.10"
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","CTA|EE","Biomass","84.30"
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","CTA|EE","Biomass","84.60"
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","CTA|EE","Biomass","82.70"
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","CTA|EE","Biomass","83.10"
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","CTA|EE","Biomass","83.90"
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","CTA|EE","Biomass","85.40"
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","CTA|EE","Biomass","90.80"
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","CTA|EE","Biomass","90.00"
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","CTA|EE","Biomass","88.50"
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","CTA|EE","Biomass","90.60"
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","CTA|EE","Biomass","88.20"
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","CTA|EE","Biomass","85.00"
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","CTA|EE","Biomass","82.30"
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","CTA|EE","Biomass","82.60"
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","CTA|EE","Biomass","85.50"
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","CTA|EE","Biomass","86.30"
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","CTA|EE","Biomass","88.40"
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","CTA|EE","Biomass","90.00"
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","CTA|EE","Biomass","84.00"
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","CTA|EE","Biomass","80.20"
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","CTA|EE","Biomass","80.80"
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","CTA|EE","Biomass","81.10"
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","CTA|EE","Biomass","80.10"
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","CTA|EE","Biomass","81.20"
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","CTA|EE","Biomass","82.90"
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","CTA|EE","Biomass","81.90"
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","CTA|EE","Biomass","82.80"
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","CTA|EE","Biomass","90.00"
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","CTA|EE","Biomass","89.80"
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","CTA|EE","Biomass","90.50"
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","CTA|EE","Biomass","88.20"
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","CTA|EE","Biomass","88.00"
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","CTA|EE","Biomass","90.10"
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","CTA|EE","Biomass","91.00"
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","CTA|EE","Biomass","92.10"
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","CTA|EE","Biomass","89.50"
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","CTA|EE","Biomass","86.10"
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","CTA|EE","Biomass","87.00"
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","CTA|EE","Biomass","87.10"
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","CTA|EE","Biomass","89.20"
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","CTA|EE","Biomass","87.30"
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","CTA|EE","Biomass","86.10"
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","CTA|EE","Biomass","86.40"
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","CTA|EE","Biomass","85.50"
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","CTA|EE","Biomass","84.90"
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","CTA|EE","Biomass","88.80"
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","CTA|EE","Biomass","85.60"
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","CTA|EE","Biomass","88.60"
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","CTA|EE","Biomass","88.10"
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","CTA|EE","Biomass","87.70"
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","CTA|EE","Biomass","92.50"
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","CTA|EE","Biomass","96.50"
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","CTA|EE","Biomass","96.40"
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","CTA|EE","Biomass","93.20"
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","CTA|EE","Biomass","91.30"
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","CTA|EE","Biomass","91.30"
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","CTA|EE","Biomass","91.30"
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","CTA|EE","Biomass","91.60"
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","CTA|EE","Biomass","92.30"
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","CTA|EE","Biomass","92.10"
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","CTA|EE","Biomass","90.00"
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","CTA|EE","Biomass","92.80"
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","CTA|EE","Biomass","93.40"
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","CTA|EE","Biomass","95.30"
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","CTA|EE","Biomass","95.60"
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","CTA|EE","Biomass","94.60"
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","CTA|EE","Biomass","92.80"
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","CTA|EE","Biomass","91.20"
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","CTA|EE","Biomass","87.60"
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","CTA|EE","Biomass","83.40"
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","CTA|EE","Biomass","81.80"
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","CTA|EE","Biomass","82.00"
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","CTA|EE","Biomass","85.00"
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","CTA|EE","Biomass","82.60"
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","CTA|EE","Biomass","84.10"
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","CTA|EE","Biomass","83.40"
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","CTA|EE","Biomass","83.00"
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","CTA|EE","Biomass","84.00"
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","CTA|EE","Biomass","85.30"
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","CTA|EE","Biomass","84.90"
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","CTA|EE","Biomass","89.10"
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","CTA|EE","Biomass","90.80"
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","CTA|EE","Biomass","88.70"
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","CTA|EE","Biomass","91.30"
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","CTA|EE","Biomass","90.00"
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","CTA|EE","Biomass","83.60"
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","CTA|EE","Biomass","87.10"
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","CTA|EE","Biomass","83.70"
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","CTA|EE","Biomass","81.20"
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","CTA|EE","Biomass","82.90"
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","CTA|EE","Biomass","82.20"
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","CTA|EE","Biomass","82.40"
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","CTA|EE","Biomass","81.60"
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","CTA|EE","Biomass","81.60"
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","CTA|EE","Biomass","79.80"
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","CTA|EE","Biomass","80.60"
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","CTA|EE","Biomass","83.20"
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","CTA|EE","Biomass","82.60"
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","CTA|EE","Biomass","84.80"
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","CTA|EE","Biomass","87.10"
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","CTA|EE","Biomass","91.00"
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","CTA|EE","Biomass","90.50"
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","CTA|EE","Biomass","91.00"
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","CTA|EE","Biomass","91.10"
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","CTA|EE","Biomass","88.90"
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","CTA|EE","Biomass","87.80"
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","CTA|EE","Biomass","87.00"
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","CTA|EE","Biomass","87.70"
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","CTA|EE","Biomass","86.60"
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","CTA|EE","Biomass","86.10"
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","CTA|EE","Biomass","85.50"
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","CTA|EE","Biomass","85.80"
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","CTA|EE","Biomass","83.40"
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","CTA|EE","Biomass","83.90"
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","CTA|EE","Biomass","79.90"
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","CTA|EE","Biomass","78.10"
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","CTA|EE","Biomass","77.80"
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","CTA|EE","Biomass","73.60"
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","CTA|EE","Biomass","74.80"
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","CTA|EE","Biomass","76.50"
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","CTA|EE","Biomass","79.70"
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","CTA|EE","Biomass","79.30"
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","CTA|EE","Biomass","80.70"
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","CTA|EE","Biomass","83.70"
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","CTA|EE","Biomass","89.50"
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","CTA|EE","Biomass","84.70"
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","CTA|EE","Biomass","79.30"
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","CTA|EE","Biomass","78.40"
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","CTA|EE","Biomass","83.50"
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","CTA|EE","Biomass","88.70"
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","CTA|EE","Biomass","85.10"
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","CTA|EE","Biomass","82.50"
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","CTA|EE","Biomass","86.10"
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","CTA|EE","Biomass","85.50"
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","CTA|EE","Biomass","84.40"
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","CTA|EE","Biomass","88.10"
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","CTA|EE","Biomass","87.70"
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","CTA|EE","Biomass","88.00"
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","CTA|EE","Biomass","87.40"
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","CTA|EE","Biomass","80.90"
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","CTA|EE","Biomass","78.20"
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","CTA|EE","Biomass","79.00"
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","CTA|EE","Biomass","76.20"
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","CTA|EE","Biomass","76.60"
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","CTA|EE","Biomass","79.80"
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","CTA|EE","Biomass","79.30"
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","CTA|EE","Biomass","80.60"
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","CTA|EE","Biomass","81.70"
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","CTA|EE","Biomass","85.30"
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","CTA|EE","Biomass","85.80"
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","CTA|EE","Biomass","85.30"
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","CTA|EE","Biomass","84.40"
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","CTA|EE","Biomass","82.40"
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","CTA|EE","Biomass","79.10"
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","CTA|EE","Biomass","76.00"
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","CTA|EE","Biomass","79.90"
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","CTA|EE","Biomass","80.40"
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","CTA|EE","Biomass","77.80"
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","CTA|EE","Biomass","76.50"
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","CTA|EE","Biomass","79.50"
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","CTA|EE","Biomass","82.90"
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","CTA|EE","Biomass","83.90"
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","CTA|EE","Biomass","83.90"
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","CTA|EE","Biomass","78.20"
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","CTA|EE","Biomass","76.60"
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","CTA|EE","Biomass","68.40"
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","CTA|EE","Biomass","67.10"
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","CTA|EE","Biomass","68.20"
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","CTA|EE","Biomass","71.20"
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","CTA|EE","Biomass","69.50"
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","CTA|EE","Biomass","69.40"
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","CTA|EE","Biomass","70.20"
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","CTA|EE","Biomass","69.60"
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","CTA|EE","Biomass","69.10"
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","CTA|EE","Biomass","55.80"
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","CTA|EE","Biomass","56.70"
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","CTA|EE","Biomass","54.60"
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","CTA|EE","Biomass","54.30"
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","CTA|EE","Biomass","54.20"
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","CTA|EE","Biomass","52.50"
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","CTA|EE","Biomass","53.40"
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","CTA|EE","Biomass","53.80"
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","CTA|EE","Biomass","52.80"
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","CTA|EE","Biomass","54.30"
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","CTA|EE","Biomass","54.00"
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","CTA|EE","Biomass","57.30"
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","CTA|EE","Biomass","54.90"
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","CTA|EE","Biomass","49.40"
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","CTA|EE","Biomass","47.00"
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","CTA|EE","Biomass","42.00"
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","CTA|EE","Biomass","41.00"
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","CTA|EE","Biomass","42.20"
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","CTA|EE","Biomass","48.00"
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","CTA|EE","Biomass","47.90"
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","CTA|EE","Biomass","51.00"
"22/01/2024 06:00:00 - 22/01/2024 07:00:00","CTA|EE","Biomass","58.60"
"22/01/2024 07:00:00 - 22/01/2024 08:00:00","CTA|EE","Biomass","53.40"
"22/01/2024 08:00:00 - 22/01/2024 09:00:00","CTA|EE","Biomass","56.40"
"22/01/2024 09:00:00 - 22/01/2024 10:00:00","CTA|EE","Biomass","56.70"
"22/01/2024 10:00:00 - 22/01/2024 11:00:00","CTA|EE","Biomass","56.80"
"22/01/2024 11:00:00 - 22/01/2024 12:00:00","CTA|EE","Biomass","54.20"
"22/01/2024 12:00:00 - 22/01/2024 13:00:00","CTA|EE","Biomass","57.70"
"22/01/2024 13:00:00 - 22/01/2024 14:00:00","CTA|EE","Biomass","59.00"
"22/01/2024 14:00:00 - 22/01/2024 15:00:00","CTA|EE","Biomass","59.20"
"22/01/2024 15:00:00 - 22/01/2024 16:00:00","CTA|EE","Biomass","59.40"
"22/01/2024 16:00:00 - 22/01/2024 17:00:00","CTA|EE","Biomass","59.70"
"22/01/2024 17:00:00 - 22/01/2024 18:00:00","CTA|EE","Biomass","58.70"
"22/01/2024 18:00:00 - 22/01/2024 19:00:00","CTA|EE","Biomass","60.10"
"22/01/2024 19:00:00 - 22/01/2024 20:00:00","CTA|EE","Biomass","63.60"
"22/01/2024 20:00:00 - 22/01/2024 21:00:00","CTA|EE","Biomass","63.20"
"22/01/2024 21:00:00 - 22/01/2024 22:00:00","CTA|EE","Biomass","58.90"
"22/01/2024 22:00:00 - 22/01/2024 23:00:00","CTA|EE","Biomass","65.00"
"22/01/2024 23:00:00 - 23/01/2024 00:00:00","CTA|EE","Biomass","69.30"
"23/01/2024 00:00:00 - 23/01/2024 01:00:00","CTA|EE","Biomass","60.40"
"23/01/2024 01:00:00 - 23/01/2024 02:00:00","CTA|EE","Biomass","55.70"
"23/01/2024 02:00:00 - 23/01/2024 03:00:00","CTA|EE","Biomass","53.60"
"23/01/2024 03:00:00 - 23/01/2024 04:00:00","CTA|EE","Biomass","53.60"
"23/01/2024 04:00:00 - 23/01/2024 05:00:00","CTA|EE","Biomass","53.60"
"23/01/2024 05:00:00 - 23/01/2024 06:00:00","CTA|EE","Biomass","49.30"
"23/01/2024 06:00:00 - 23/01/2024 07:00:00","CTA|EE","Biomass","49.30"
"23/01/2024 07:00:00 - 23/01/2024 08:00:00","CTA|EE","Biomass","50.10"
"23/01/2024 08:00:00 - 23/01/2024 09:00:00","CTA|EE","Biomass","52.40"
"23/01/2024 09:00:00 - 23/01/2024 10:00:00","CTA|EE","Biomass","51.20"
"23/01/2024 10:00:00 - 23/01/2024 11:00:00","CTA|EE","Biomass","53.20"
"23/01/2024 11:00:00 - 23/01/2024 12:00:00","CTA|EE","Biomass","54.80"
"23/01/2024 12:00:00 - 23/01/2024 13:00:00","CTA|EE","Biomass","55.90"
"23/01/2024 13:00:00 - 23/01/2024 14:00:00","CTA|EE","Biomass","54.80"
"23/01/2024 14:00:00 - 23/01/2024 15:00:00","CTA|EE","Biomass","53.50"
"23/01/2024 15:00:00 - 23/01/2024 16:00:00","CTA|EE","Biomass","53.00"
"23/01/2024 16:00:00 - 23/01/2024 17:00:00","CTA|EE","Biomass","52.70"
"23/01/2024 17:00:00 - 23/01/2024 18:00:00","CTA|EE","Biomass","52.10"
"23/01/2024 18:00:00 - 23/01/2024 19:00:00","CTA|EE","Biomass","53.40"
"23/01/2024 19:00:00 - 23/01/2024 20:00:00","CTA|EE","Biomass","54.70"
"23/01/2024 20:00:00 - 23/01/2024 21:00:00","CTA|EE","Biomass","54.50"
"23/01/2024 21:00:00 - 23/01/2024 22:00:00","CTA|EE","Biomass","54.40"
"23/01/2024 22:00:00 - 23/01/2024 23:00:00","CTA|EE","Biomass","55.60"
"23/01/2024 23:00:00 - 24/01/2024 00:00:00","CTA|EE","Biomass","55.40"
"24/01/2024 00:00:00 - 24/01/2024 01:00:00","CTA|EE","Biomass","51.60"
"24/01/2024 01:00:00 - 24/01/2024 02:00:00","CTA|EE","Biomass","51.90"
"24/01/2024 02:00:00 - 24/01/2024 03:00:00","CTA|EE","Biomass","53.50"
"24/01/2024 03:00:00 - 24/01/2024 04:00:00","CTA|EE","Biomass","56.10"
"24/01/2024 04:00:00 - 24/01/2024 05:00:00","CTA|EE","Biomass","55.90"
"24/01/2024 05:00:00 - 24/01/2024 06:00:00","CTA|EE","Biomass","57.40"
"24/01/2024 06:00:00 - 24/01/2024 07:00:00","CTA|EE","Biomass","58.20"
"24/01/2024 07:00:00 - 24/01/2024 08:00:00","CTA|EE","Biomass","57.40"
"24/01/2024 08:00:00 - 24/01/2024 09:00:00","CTA|EE","Biomass","57.50"
"24/01/2024 09:00:00 - 24/01/2024 10:00:00","CTA|EE","Biomass","57.40"
"24/01/2024 10:00:00 - 24/01/2024 11:00:00","CTA|EE","Biomass","57.20"
"24/01/2024 11:00:00 - 24/01/2024 12:00:00","CTA|EE","Biomass","56.80"
"24/01/2024 12:00:00 - 24/01/2024 13:00:00","CTA|EE","Biomass","57.20"
"24/01/2024 13:00:00 - 24/01/2024 14:00:00","CTA|EE","Biomass","55.90"
"24/01/2024 14:00:00 - 24/01/2024 15:00:00","CTA|EE","Biomass","56.10"
"24/01/2024 15:00:00 - 24/01/2024 16:00:00","CTA|EE","Biomass","55.90"
"24/01/2024 16:00:00 - 24/01/2024 17:00:00","CTA|EE","Biomass","50.70"
"24/01/2024 17:00:00 - 24/01/2024 18:00:00","CTA|EE","Biomass","49.50"
"24/01/2024 18:00:00 - 24/01/2024 19:00:00","CTA|EE","Biomass","60.00"
"24/01/2024 19:00:00 - 24/01/2024 20:00:00","CTA|EE","Biomass","62.20"
"24/01/2024 20:00:00 - 24/01/2024 21:00:00","CTA|EE","Biomass","62.50"
"24/01/2024 21:00:00 - 24/01/2024 22:00:00","CTA|EE","Biomass","61.50"
"24/01/2024 22:00:00 - 24/01/2024 23:00:00","CTA|EE","Biomass","62.10"
"24/01/2024 23:00:00 - 25/01/2024 00:00:00","CTA|EE","Biomass","60.30"
"25/01/2024 00:00:00 - 25/01/2024 01:00:00","CTA|EE","Biomass","53.70"
"25/01/2024 01:00:00 - 25/01/2024 02:00:00","CTA|EE","Biomass","50.10"
"25/01/2024 02:00:00 - 25/01/2024 03:00:00","CTA|EE","Biomass","50.60"
"25/01/2024 03:00:00 - 25/01/2024 04:00:00","CTA|EE","Biomass","53.80"
"25/01/2024 04:00:00 - 25/01/2024 05:00:00","CTA|EE","Biomass","52.40"
"25/01/2024 05:00:00 - 25/01/2024 06:00:00","CTA|EE","Biomass","59.20"
"25/01/2024 06:00:00 - 25/01/2024 07:00:00","CTA|EE","Biomass","61.10"
"25/01/2024 07:00:00 - 25/01/2024 08:00:00","CTA|EE","Biomass","61.00"
"25/01/2024 08:00:00 - 25/01/2024 09:00:00","CTA|EE","Biomass","61.00"
"25/01/2024 09:00:00 - 25/01/2024 10:00:00","CTA|EE","Biomass","61.00"
"25/01/2024 10:00:00 - 25/01/2024 11:00:00","CTA|EE","Biomass","62.50"
"25/01/2024 11:00:00 - 25/01/2024 12:00:00","CTA|EE","Biomass","62.30"
"25/01/2024 12:00:00 - 25/01/2024 13:00:00","CTA|EE","Biomass","61.70"
"25/01/2024 13:00:00 - 25/01/2024 14:00:00","CTA|EE","Biomass","61.20"
"25/01/2024 14:00:00 - 25/01/2024 15:00:00","CTA|EE","Biomass","60.40"
"25/01/2024 15:00:00 - 25/01/2024 16:00:00","CTA|EE","Biomass","60.40"
"25/01/2024 16:00:00 - 25/01/2024 17:00:00","CTA|EE","Biomass","60.00"
"25/01/2024 17:00:00 - 25/01/2024 18:00:00","CTA|EE","Biomass","59.00"
"25/01/2024 18:00:00 - 25/01/2024 19:00:00","CTA|EE","Biomass","60.50"
"25/01/2024 19:00:00 - 25/01/2024 20:00:00","CTA|EE","Biomass","61.70"
"25/01/2024 20:00:00 - 25/01/2024 21:00:00","CTA|EE","Biomass","62.10"
"25/01/2024 21:00:00 - 25/01/2024 22:00:00","CTA|EE","Biomass","62.00"
"25/01/2024 22:00:00 - 25/01/2024 23:00:00","CTA|EE","Biomass","62.60"
"25/01/2024 23:00:00 - 26/01/2024 00:00:00","CTA|EE","Biomass","60.40"
"26/01/2024 00:00:00 - 26/01/2024 01:00:00","CTA|EE","Biomass","53.50"
"26/01/2024 01:00:00 - 26/01/2024 02:00:00","CTA|EE","Biomass","52.80"
